gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
2215701509																										OBS672790351										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS672790351	OBS672790351		obsr1064253													PRESENT																			2014-09-22T00:00:00				2014	9	22												EUROPE				GB	Scotland	Highland		Glenmore Forest									57.17162	-3.713181																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:05:31.215Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:05:31.215Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2215697211																										OBS672786724										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS672786724	OBS672786724		obsr1064253													PRESENT																			2014-10-15T00:00:00				2014	10	15												EUROPE				GB	Scotland	Highland		Glenmore Forest									57.17162	-3.713181																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:22:20.034Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:22:20.034Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2213612417																										OBS670647694										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS670647694	OBS670647694		obsr334177													PRESENT																			2012-04-19T00:00:00				2012	4	19												EUROPE				GB	Scotland	Highland		Abernethy Forest--Track South from Dell Lodge									57.257046	-3.63965																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:01:39.475Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:01:39.475Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2213497911																										OBS670502613										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS670502613	OBS670502613		obsr551668		4											PRESENT																			1986-03-29T00:00:00				1986	3	29												EUROPE				GB	Scotland	Highland		Abernethy Forest--Forest Lodge									57.224613	-3.628069																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:22:55.897Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:22:55.897Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2212318563																										OBS685882730										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS685882730	OBS685882730		obsr1162333		3											PRESENT																			1981-06-14T00:00:00				1981	6	14												EUROPE				GB	Scotland	Highland		Loch Garten RSPB Reserve									57.243744	-3.695462																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:07:17.653Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:07:17.653Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2211352201																										OBS684789123										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS684789123	OBS684789123		obsr195456		9											PRESENT																			1982-11-14T00:00:00				1982	11	14												EUROPE				GB	Scotland	Aberdeenshire		Old Military Road, Glen Dye, Scotland, GB (56.94, -2.575)									56.939846	-2.57458																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:05:44.033Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:05:44.033Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.2_1	Aberdeenshire	GBR.3.2.1_1	Aberdeenshire	LC	
2211107713																										OBS658256610										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS658256610	OBS658256610		obsr400621		4											PRESENT																			1992-04-13T00:00:00				1992	4	13												EUROPE				GB	Scotland	Highland		Rothiemurchus Forest									57.11425	-3.756981																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:16:16.768Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:16:16.768Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2210366980																										OBS667406259										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS667406259	OBS667406259		obsr273099		4											PRESENT																			1987-03-27T00:00:00				1987	3	27												EUROPE				GB	Scotland	Highland		Nairn									57.586613	-3.868219																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:23:20.484Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:23:20.484Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2208794307																										OBS668888647										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS668888647	OBS668888647		obsr485951		25											PRESENT																			1982-07-02T00:00:00				1982	7	2												EUROPE				GB	Scotland	Highland		Rothiemurchus									57.15772	-3.76321																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:15:38.327Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:15:38.327Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2208788513																										OBS668888840										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS668888840	OBS668888840		obsr485951		60											PRESENT																			1977-09-27T00:00:00				1977	9	27												EUROPE				GB	Scotland	Highland		Rothiemurchus									57.15772	-3.76321																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:05:04.077Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:05:04.077Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2207580340																										OBS663759903										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS663759903	OBS663759903		obsr391572		6											PRESENT																			2018-10-06T00:00:00				2018	10	6												EUROPE				GB	Scotland	Highland		Loch Morlich									57.163353	-3.712835																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:02:46.596Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:02:46.596Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2205499487																										OBS661470519										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS661470519	OBS661470519		obsr422814													PRESENT																			1997-06-15T00:00:00				1997	6	15												EUROPE				GB	Scotland	Highland		Abernethy Forest									57.24098	-3.672695																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:06:56.541Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:06:56.541Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2203926732																										OBS676324102										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS676324102	OBS676324102		obsr609484		4											PRESENT																			1974-06-14T00:00:00				1974	6	14												EUROPE				GB	Scotland	Highland		Loch Garten RSPB Reserve									57.243744	-3.695462																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:17:06.114Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:17:06.114Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2203259052																										OBS663019981										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS663019981	OBS663019981		obsr956110		3											PRESENT																			2018-10-03T00:00:00				2018	10	3												EUROPE				GB	Scotland	Highland		Uath Lochan									57.092113	-3.922237																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:01:40.717Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:01:40.717Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2202442702																										OBS658169320										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS658169320	OBS658169320		obsr546324		3											PRESENT																			2016-08-15T00:00:00				2016	8	15												EUROPE				GB	Scotland	Highland		Abernethy Forest									57.24098	-3.672695																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:03:29.753Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:03:29.753Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2199651205																										OBS654719229										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS654719229	OBS654719229		obsr1152451		6											PRESENT																			2015-07-02T00:00:00				2015	7	2												EUROPE				GB	Scotland	Highland		Loch Garten RSPB Reserve									57.243744	-3.695462																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:05:29.863Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:05:29.863Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2198249953																										OBS658224064										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS658224064	OBS658224064		obsr211904		4											PRESENT																			1992-04-13T00:00:00				1992	4	13												EUROPE				GB	Scotland	Highland		Rothiemurchus Forest									57.11425	-3.756981																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:24:25.889Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:24:25.889Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2197784576																										OBS652331883										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS652331883	OBS652331883		obsr1141342													PRESENT																			2010-07-12T00:00:00				2010	7	12												EUROPE				GB	Scotland	Highland		Loch Garten RSPB Reserve									57.243744	-3.695462																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:02:31.441Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:02:31.441Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2197199438																										OBS669484286										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS669484286	OBS669484286		obsr485951		20											PRESENT																			1991-04-28T00:00:00				1991	4	28												EUROPE				GB	Scotland	Aberdeenshire		Glen Tanar									57.052795	-2.844488																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:03:07.531Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:03:07.531Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.2_1	Aberdeenshire	GBR.3.2.1_1	Aberdeenshire	LC	
2197043103																										OBS642529117										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS642529117	OBS642529117		obsr203285		5											PRESENT																			2018-07-22T00:00:00				2018	7	22												EUROPE				GB	Scotland	Aberdeenshire		Cambus o'May, Scotland									57.069946	-2.984567																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:02:41.028Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:02:41.028Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.2_1	Aberdeenshire	GBR.3.2.1_1	Aberdeenshire	LC	
2196722738																										OBS668921139										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS668921139	OBS668921139		obsr485951		5											PRESENT																			1982-07-03T00:00:00				1982	7	3												EUROPE				GB	Scotland	Highland		Glen More									57.16996	-3.690721																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:15:44.991Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:15:44.991Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2195178927																										OBS654340288										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS654340288	OBS654340288		obsr950071													PRESENT																			2000-08-17T00:00:00				2000	8	17												EUROPE				GB	Scotland	Highland		Craigellachie NNR									57.18777	-3.838477																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:22:27.397Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:22:27.397Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2190480511																										OBS662168051										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS662168051	OBS662168051		obsr949943		6											PRESENT																			2014-06-22T00:00:00				2014	6	22												EUROPE				GB	Scotland	Highland		Strathfarrar									57.41961	-4.707966																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:03:40.761Z								COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:03:40.761Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
2190199121																										OBS643743160										CC_BY_4_0																							CLO	EBIRD			HUMAN_OBSERVATION				URN:catalog:CLO:EBIRD:OBS643743160	OBS643743160		obsr533067		6											PRESENT																			2018-05-07T00:00:00				2018	5	7												EUROPE				GB	Scotland	Highland		Tolquhonie wood									57.29586	-3.792071																																																	avibase-74FCC44D	Loxia scotica Hartert, 1904								Animalia	Chordata	Aves	Passeriformes	Fringillidae		Loxia	Loxia			scotica			SPECIES		Scottish Crossbill		ACCEPTED			4fa7b334-ce0d-4e88-aaae-2e0c138d049e	GB	2023-01-24T15:22:19.039Z								CONTINENT_DERIVED_FROM_COORDINATES		true	false	2494177	2494177	1	44	212	729	5242	2494150		2494177	Loxia scotica	Loxia scotica Hartert, 1904	Loxia scotica		DWC_ARCHIVE	2023-01-24T15:22:19.039Z	2022-03-02T17:41:33.833Z	false		GBR	United Kingdom	GBR.3_1	Scotland	GBR.3.17_1	Highland	GBR.3.17.1_1	Highland	LC	
